city,company,country,date,jobkey,jobtitle,latitude,longitude,state,url,excel,sql,mysql,python,java,c++,sas,matlab,php,perl,hadoop,hive,spss,linux_unix,bachelor,master,phd
Atlanta,Cox Communications Incorporated,US,2014-08-21 19:03:48,84b1b16212ab4be6,Data Analyst,33.747253,-84.38461,GA,http://www.indeed.com/viewjob?jk=84b1b16212ab4be6&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9LNwCtnSNwkyNdqADMRsp0qGPnusQxy_m1-iys11mXFOK40qiRV4FsQIjhNKSvSW2Q&indpubnum=4889224015872296&atk=190a53kfn1d514e5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Chesterfield,Softtek,US,2014-08-21 18:42:15,0aad2ebb8a870dba,Applied Statistician - Intermediate,38.662086,-90.57692,MO,http://www.indeed.com/viewjob?jk=0aad2ebb8a870dba&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9I6B5XPu2Ew-VrIxmUWCmEQD8f7lw2UxdxWldkJhjEz9LNRGBXGFkSvNTJBNUnVOvc&indpubnum=4889224015872296&atk=190a5b8ji1d423ui,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dearborn,RGBSI,US,2014-08-21 18:05:00,de8bd0ac0cc5b40f,Analyst Electrical / Electronic,42.32143,-83.17583,MI,http://www.indeed.com/viewjob?jk=de8bd0ac0cc5b40f&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9KuVRqHRC-nko9OQoZAFJUNezxp6HtNeobRzrUgmyplQHZvQWeZ6mSWHReWR01vCoM&indpubnum=4889224015872296&atk=190a59l731d31108,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Irving,Insource Group Inc.,US,2014-08-21 17:59:00,62fbd4d66c45789e,Data Analyst,32.813187,-96.94505,TX,http://www.indeed.com/viewjob?jk=62fbd4d66c45789e&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9KLdT4cW5TS8hByZED3VJdosY2RNltsQsMe6iuw_4n_rV420ArpygQmlUlOpbWW_EY&indpubnum=4889224015872296&atk=190a5m66j1d4h0hh,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
New Brunswick,Alpha Consulting Corp,US,2014-08-21 17:58:57,71e54c05b552d02e,Data Analyst with Supply Chain or Manufacturing Experience,40.483517,-74.45055,NJ,http://www.indeed.com/viewjob?jk=71e54c05b552d02e&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9IuoauPq75eD-dhOEz8DE_n8gtCm65lPbNJ01qX1cWx2UoskdDmAdFiBqe4FPyvqEI&indpubnum=4889224015872296&atk=190a5e2l31d523nd,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
Houston,Fort Point,US,2014-08-21 17:58:50,8e72a32bbf15aad9,ORACLE ERP DATA ANALYST,29.760988,-95.36264,TX,http://www.indeed.com/viewjob?jk=8e72a32bbf15aad9&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9KLdT4cW5TS8hByZED3VJdosY2RNltsQsMe6iuw_4n_rZAYdr1ef-b4t0-8UADg2uY&indpubnum=4889224015872296&atk=190a5m6on1d426ud,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
West Palm Beach,Parker and Lynch,US,2014-08-21 17:58:25,4adc26711f6d3d98,"DATA ANALYST-WEST PALM BEACH, FL",26.714285,-80.04945,FL,http://www.indeed.com/viewjob?jk=4adc26711f6d3d98&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9LLBCiPjkU9KpwDU5bpt3OiEL9x_Tpofxobm740digpX6PROgF6AMiHNVDQqgU7yWA&indpubnum=4889224015872296&atk=190a533q71d3h642,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Santa Ana,Randstad Technologies,US,2014-08-21 17:56:48,665c5a3496ad351a,Data Analyst,33.744507,-117.86264,CA,http://www.indeed.com/viewjob?jk=665c5a3496ad351a&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9KhckHN80-uURCmMV-ouodrGp6jym_krcGFaWElJybt0fWjcEjh4gTkJgkG9GZHrA4&indpubnum=4889224015872296&atk=190a50l3t1d325d3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Alpharetta,Experis,US,2014-08-21 17:56:05,7f60d2e3762df5f7,Data Analyst,34.074177,-84.29121,GA,http://www.indeed.com/viewjob?jk=7f60d2e3762df5f7&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9LNwCtnSNwkyNdqADMRsp0qGPnusQxy_m1-iys11mXFOK40qiRV4FsQIjhNKSvSW2Q&indpubnum=4889224015872296&atk=190a53km11d4h3ie,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chicago,"Hired by Matrix, Inc.",US,2014-08-21 17:50:53,b3442371ea3783bf,Technical Data Analyst,41.8489,-87.64835,IL,http://www.indeed.com/viewjob?jk=b3442371ea3783bf&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9Ji_N1lCNco_1Qb6o_wn_YYbUylFMtGSdj3wGw9oPlG2mHw7urJSBZxxPbpHetk9Ys&indpubnum=4889224015872296&atk=190a552jv1d6h555,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Winston-Salem,Ajilon,US,2014-08-21 17:50:26,e119c7d46412abba,SUPPLY CHAIN DATA ANALYST JOB IN KERNERSVILLE,36.0989,-80.24176,NC,http://www.indeed.com/viewjob?jk=e119c7d46412abba&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9I7mSQq4nfhItdpLIhAcQhv5b84G9kPk0ZXIu9oaLz88lO0Pmg2DxQtLM_69ugIucM&indpubnum=4889224015872296&atk=190a5ftv71d4i46j,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
San Francisco,Kforce,US,2014-08-21 17:44:00,a44e7e5bc82176a2,Financial Data Analyst,37.79121,-122.39561,CA,http://www.indeed.com/viewjob?jk=a44e7e5bc82176a2&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9KhckHN80-uURCmMV-ouodrGp6jym_krcGFaWElJybt0fWjcEjh4gTkJgkG9GZHrA4&indpubnum=4889224015872296&atk=190a50ku21d3h4p6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dearborn,TEKsystems,US,2014-08-21 17:38:34,7c8b77fa07c00735,Data Analyst,42.32143,-83.17583,MI,http://www.indeed.com/viewjob?jk=7c8b77fa07c00735&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9KuVRqHRC-nko9OQoZAFJUNezxp6HtNeobRzrUgmyplQHZvQWeZ6mSWHReWR01vCoM&indpubnum=4889224015872296&atk=190a59kvs1d5h7m0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bellevue,Intermedia,US,2014-08-21 17:23:39,4e1473ed15b4b675,SQL Reporting and Data Analyst,47.60989,-122.1978,WA,http://www.indeed.com/viewjob?jk=4e1473ed15b4b675&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9L3eGb1R6djEvbLTasqTfyz4Z0r1R5zmkNbj4VOJWHLHCbDL7FpnI3YjYB-q9YBZvg&indpubnum=4889224015872296&atk=190a5opi11d4i03b,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
Detroit,Bartech Group,US,2014-08-21 16:59:28,2244da3d10631e82,Data Analyst,42.32967,-83.04395,MI,http://www.indeed.com/viewjob?jk=2244da3d10631e82&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9KuVRqHRC-nko9OQoZAFJUNezxp6HtNeobRzrUgmyplQHZvQWeZ6mSWHReWR01vCoM&indpubnum=4889224015872296&atk=190a59kvs1d5h7m0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Springfield,"Tanager, Inc.",US,2014-08-21 16:44:58,5164feeba37efa73,Insider Threat Analyst,42.0989,-72.58791,MA,http://www.indeed.com/viewjob?jk=5164feeba37efa73&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9LulBvtWb3NvLPZ9bcwG7w0LKuJy9BzgjjY5yEKN_5Fi05z9lV3dHGAHdatI1XZpNY&indpubnum=4889224015872296&atk=190a592931d2h2ci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
San Francisco,ServiceSource,US,2014-08-21 16:40:00,4511fb810707a00c,Sales Operations Analyst,37.774727,-122.41758,CA,http://www.indeed.com/viewjob?jk=4511fb810707a00c&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9KhckHN80-uURCmMV-ouodrGp6jym_krcGFaWElJybt0fWjcEjh4gTkJgkG9GZHrA4&indpubnum=4889224015872296&atk=190a50kgi1d517mg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Duluth,Principle Solutions Group,US,2014-08-21 16:39:59,44c2a89a8f30eac3,Data Analyst (SQL) - Atlanta GA,34.002747,-84.14286,GA,http://www.indeed.com/viewjob?jk=44c2a89a8f30eac3&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9LNwCtnSNwkyNdqADMRsp0qGPnusQxy_m1-iys11mXFOL9ufMPhjiaFDt3eTpUmMvY&indpubnum=4889224015872296&atk=190a53lte1d4h7a1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Austin,University of Texas at Austin,US,2014-08-21 16:23:33,ef6198c1840265b8,Senior Business Analyst - Sr Business Analyst-Data Analyst for Facilities Services-Custodial Services,30.266483,-97.74176,TX,http://www.indeed.com/viewjob?jk=ef6198c1840265b8&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9KLdT4cW5TS8hByZED3VJdosY2RNltsQsMe6iuw_4n_rZAYdr1ef-b4t0-8UADg2uY&indpubnum=4889224015872296&atk=190a5m73c1d3254a,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Berkeley Heights,American International Group,US,2014-08-21 16:17:59,ccf9e1bbd30c95c2,Project Manager: Reporting and Data Analysis - Enterprise Finance Transformation,40.68132,-74.43956,NJ,http://www.indeed.com/viewjob?jk=ccf9e1bbd30c95c2&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9IuoauPq75eD-dhOEz8DE_n8gtCm65lPbNJ01qX1cWx2YZjawTUSu96TVCP4nxnY7U&indpubnum=4889224015872296&atk=190a5e3db1d413je,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Berkeley Heights,American International Group,US,2014-08-21 16:17:52,360a62cead4a8b99,Senior Data Analyst - Enterprise Finance Transformation,40.68132,-74.43956,NJ,http://www.indeed.com/viewjob?jk=360a62cead4a8b99&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9IuoauPq75eD-dhOEz8DE_n8gtCm65lPbNJ01qX1cWx2UoskdDmAdFiBqe4FPyvqEI&indpubnum=4889224015872296&atk=190a5e2l31d523nd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Scottsdale,St. Jude Medical,US,2014-08-21 16:15:57,1e3f2739da762164,Administrative Assistant,33.508244,-111.89561,AZ,http://www.indeed.com/viewjob?jk=1e3f2739da762164&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9KrTuu6tw4ei6gHgAFnSzvzezxp6HtNeobRzrUgmyplQF_Myy4wCqX-EwAvADjOM-E&indpubnum=4889224015872296&atk=190a4vsmp1d3117a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arlington,General Dynamics - IT,US,2014-08-21 16:12:12,87f52901afe58846,Information Security Data Analyst,38.87912,-77.0989,VA,http://www.indeed.com/viewjob?jk=87f52901afe58846&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9JJuNxUwSX-dwk-w0wHXusNOEyi7Ig2BiUiTPzAZ8bhd7u7ogirHcm_QTCvt4Vb73w&indpubnum=4889224015872296&atk=190a525ip1d4h5jq,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Overland Park,Blackbaud,US,2014-08-21 16:00:28,34c13b347a42fc46,Data Analyst,38.98077,-94.67033,KS,http://www.indeed.com/viewjob?jk=34c13b347a42fc46&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9IjbnmR6Hm6fAoqoHvLA5g6ezxp6HtNeobRzrUgmyplQHXF5ehgHrnX89ZfE8iOBYA&indpubnum=4889224015872296&atk=190a56g091d4h4fo,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cambridge,Blackbaud,US,2014-08-21 16:00:28,983847590054376a,Data Analyst,42.373627,-71.10439,MA,http://www.indeed.com/viewjob?jk=983847590054376a&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9LulBvtWb3NvLPZ9bcwG7w0LKuJy9BzgjjY5yEKN_5Fi05z9lV3dHGAHdatI1XZpNY&indpubnum=4889224015872296&atk=190a592231d5i6u2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Washington,Blackbaud,US,2014-08-21 16:00:24,dab9d13e2f9e2960,Data Analyst,38.892857,-77.03297,DC,http://www.indeed.com/viewjob?jk=dab9d13e2f9e2960&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9JJuNxUwSX-dwk-w0wHXusNOEyi7Ig2BiUiTPzAZ8bhd7u7ogirHcm_QTCvt4Vb73w&indpubnum=4889224015872296&atk=190a525bf1d4i3pr,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Atlanta,Emory University,US,2014-08-21 15:23:41,80f03ebe4a98db67,Data Analyst,33.747253,-84.38461,GA,http://www.indeed.com/viewjob?jk=80f03ebe4a98db67&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9LNwCtnSNwkyNdqADMRsp0qGPnusQxy_m1-iys11mXFOK40qiRV4FsQIjhNKSvSW2Q&indpubnum=4889224015872296&atk=190a53kfn1d514e5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Rosslyn,Archimedes Global Inc,US,2014-08-21 15:03:52,766f2aaceafc61e8,Data Analyst,38.892857,-77.07143,VA,http://www.indeed.com/viewjob?jk=766f2aaceafc61e8&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9JJuNxUwSX-dwk-w0wHXusNOEyi7Ig2BiUiTPzAZ8bhd7u7ogirHcm_QTCvt4Vb73w&indpubnum=4889224015872296&atk=190a525q01d425rv,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
American Fork,Henry Schein,US,2014-08-21 14:59:00,03133e75aa195ca4,Senior Business Intelligence Analyst (Data Analyst),40.376373,-111.79121,UT,http://www.indeed.com/viewjob?jk=03133e75aa195ca4&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9IvdTwfrpjrQh3UBynC5UW02VDAU0HdNEwm1tRfd3aAKdsAHCNf-Wc-vGNAuDGRUCk&indpubnum=4889224015872296&atk=190a5mshf1d5i27q,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
Plainsboro,Integra LifeSciences,US,2014-08-21 14:58:00,44a808b26c3749ac,Field Inventory Analyst,40.332417,-74.5989,NJ,http://www.indeed.com/viewjob?jk=44a808b26c3749ac&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9IuoauPq75eD-dhOEz8DE_n8gtCm65lPbNJ01qX1cWx2UoskdDmAdFiBqe4FPyvqEI&indpubnum=4889224015872296&atk=190a5e2l31d523nd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Novi,CER Group NA,US,2014-08-21 14:55:30,b6fd5c21bfe21cee,Quality/Data Analyst,42.505493,-83.47253,MI,http://www.indeed.com/viewjob?jk=b6fd5c21bfe21cee&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9KuVRqHRC-nko9OQoZAFJUNezxp6HtNeobRzrUgmyplQHZvQWeZ6mSWHReWR01vCoM&indpubnum=4889224015872296&atk=190a59kvs1d5h7m0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Heathrow,"Forfeiture Support Associates, LLC",US,2014-08-21 14:51:00,466c3716d9c2b0f6,Administrative Asst / Data Analyst,28.760988,-81.36813,FL,http://www.indeed.com/viewjob?jk=466c3716d9c2b0f6&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9LLBCiPjkU9KpwDU5bpt3OiEL9x_Tpofxobm740digpX6PROgF6AMiHNVDQqgU7yWA&indpubnum=4889224015872296&atk=190a5341c1d616gd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
North Haven,Smith Arnold Partners,US,2014-08-21 14:40:00,e5f2847150a090c9,Data Analyst / Data Migration Developer,41.39011,-72.85714,CT,http://www.indeed.com/viewjob?jk=e5f2847150a090c9&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9Jg8b-VFcmUXvVxg4X47-ltzoEXG8CUr0i7gI9pJSuFItBItJAcVdRaEYV2JlZpIJk&indpubnum=4889224015872296&atk=190a51iad1d615j1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
Washington,Northrop Grumman,US,2014-08-21 14:40:00,317bec6a547e944a,Senior SAS Developer,38.892857,-77.03297,DC,http://www.indeed.com/viewjob?jk=317bec6a547e944a&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9JJuNxUwSX-dwk-w0wHXusNOEyi7Ig2BiUiTPzAZ8bhd7u7ogirHcm_QTCvt4Vb73w&indpubnum=4889224015872296&atk=190a525q01d425rv,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
Huntsville,Torch Technologies,US,2014-08-21 14:39:00,0a1998fdfeb81e23,Simulation Developer/Analyst,34.728024,-86.58242,AL,http://www.indeed.com/viewjob?jk=0a1998fdfeb81e23&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9Ioj4rjQXNWDyyItk64RFYra6ZYVqn8bmf15A_Ex_VofM80JOJZv0YQuQqwX3gQO0c&indpubnum=4889224015872296&atk=190a4v5571d5234h,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
Florissant,PDS Technical Services,US,2014-08-21 14:35:44,f9f30f0519e35a56,Systems and Data Analyst,38.78846,-90.31868,MO,http://www.indeed.com/viewjob?jk=f9f30f0519e35a56&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9I6B5XPu2Ew-VrIxmUWCmEQD8f7lw2UxdxWldkJhjEz9LNRGBXGFkSvNTJBNUnVOvc&indpubnum=4889224015872296&atk=190a5b9281d721ng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Phoenix,HALLMARK GLOBAL TECHNOLOGIES INC,US,2014-08-21 14:33:17,02cba1ccfb1a18ca,Senior Data Analyst,33.62912,-112.12637,AZ,http://www.indeed.com/viewjob?jk=02cba1ccfb1a18ca&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9KrTuu6tw4ei6gHgAFnSzvzezxp6HtNeobRzrUgmyplQNIQgqSheAQdeO8sE4a5KbM&indpubnum=4889224015872296&atk=190a4vt0k1d427mk,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buffalo,Amtex Systems Inc.,US,2014-08-21 14:33:16,a60288b9f7c42b1b,Data Analyst with VBA Excel,42.895603,-78.87912,NY,http://www.indeed.com/viewjob?jk=a60288b9f7c42b1b&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9KUPDXN_D2AI1pADZ5diohv_MQgRfwuc1MYwhqfMjIoKCU9acvvqmGvLTDTvL990bI&indpubnum=4889224015872296&atk=190a5fa4o1d6h7kc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Bethesda,The Consortium Inc,US,2014-08-21 14:33:15,b6fd229b1ea53736,Data Analyst - PL/SQL,38.997253,-77.0989,MD,http://www.indeed.com/viewjob?jk=b6fd229b1ea53736&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9JJuNxUwSX-dwk-w0wHXusNOEyi7Ig2BiUiTPzAZ8bhd8XvaWNpF7D8k6h9M4MbtTs&indpubnum=4889224015872296&atk=190a526uc1d3h7a2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
St. Louis,FuseGlobal Partners,US,2014-08-21 14:33:14,2c50fb85234d14ba,Tester / Data Analyst,38.634617,-90.18132,MO,http://www.indeed.com/viewjob?jk=2c50fb85234d14ba&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9I6B5XPu2Ew-VrIxmUWCmEQD8f7lw2UxdxWldkJhjEz9Bf4LqfF3Wq-SHGNmVI4l94&indpubnum=4889224015872296&atk=190a5b99a1d623p3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Louis,Innovative Solutions,US,2014-08-21 14:33:14,4f5f57d5a43460ed,Tester / Data Analyst,38.64011,-90.25275,MO,http://www.indeed.com/viewjob?jk=4f5f57d5a43460ed&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9I6B5XPu2Ew-VrIxmUWCmEQD8f7lw2UxdxWldkJhjEz9Bf4LqfF3Wq-SHGNmVI4l94&indpubnum=4889224015872296&atk=190a5b99a1d623p3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Louis,FuseGlobal Partners,US,2014-08-21 14:33:13,0bf2555c293e7907,Business / Data Analyst (Customer Analytics),38.634617,-90.18132,MO,http://www.indeed.com/viewjob?jk=0bf2555c293e7907&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9I6B5XPu2Ew-VrIxmUWCmEQD8f7lw2UxdxWldkJhjEz9LNRGBXGFkSvNTJBNUnVOvc&indpubnum=4889224015872296&atk=190a5b9281d721ng,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Duluth,Professional Insight,US,2014-08-21 14:33:11,d5b65e7a6ffae16d,Support Analyst,34.024727,-84.13736,GA,http://www.indeed.com/viewjob?jk=d5b65e7a6ffae16d&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9LNwCtnSNwkyNdqADMRsp0qGPnusQxy_m1-iys11mXFOL9ufMPhjiaFDt3eTpUmMvY&indpubnum=4889224015872296&atk=190a53lae1d4h433,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Brunswick,"TSR Consulting Services, Inc.",US,2014-08-21 14:33:08,8af5acc8aa0c9412,Data Analyst,40.508244,-74.44505,NJ,http://www.indeed.com/viewjob?jk=8af5acc8aa0c9412&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9IuoauPq75eD-dhOEz8DE_n8gtCm65lPbNJ01qX1cWx2YZjawTUSu96TVCP4nxnY7U&indpubnum=4889224015872296&atk=190a5e3db1d413je,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Charlotte,TEKsystems,US,2014-08-21 14:18:03,bc4ba0aec42c50d1,Data Management Analyst,35.225273,-80.84066,NC,http://www.indeed.com/viewjob?jk=bc4ba0aec42c50d1&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9I7mSQq4nfhItdpLIhAcQhv5b84G9kPk0ZXIu9oaLz88lO0Pmg2DxQtLM_69ugIucM&indpubnum=4889224015872296&atk=190a5ftv71d4i46j,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison,TEKsystems,US,2014-08-21 14:17:58,e82f8083e76a2375,Data Analyst,43.07143,-89.4011,WI,http://www.indeed.com/viewjob?jk=e82f8083e76a2375&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9LQbus8L0MSQrDv8tcQIaSDR-cMb1niemHniBsA_Pz47KgigbPPwQaD7qyVKWi-GoY&indpubnum=4889224015872296&atk=190a5q04p1d622ds,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atlanta,"ABM Industries, Inc.",US,2014-08-21 14:13:00,b683d61263bb3d5f,Data Analyst,33.85165,-84.35714,GA,http://www.indeed.com/viewjob?jk=b683d61263bb3d5f&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9LNwCtnSNwkyNdqADMRsp0qGPnusQxy_m1-iys11mXFOK40qiRV4FsQIjhNKSvSW2Q&indpubnum=4889224015872296&atk=190a53kfn1d514e5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Houston,Next Step Systems,US,2014-08-21 14:04:00,53906c3ab14e1f7a,Unix/SQL Data Analyst,29.760988,-95.36264,TX,http://www.indeed.com/viewjob?jk=53906c3ab14e1f7a&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9KLdT4cW5TS8hByZED3VJdosY2RNltsQsMe6iuw_4n_rZAYdr1ef-b4t0-8UADg2uY&indpubnum=4889224015872296&atk=190a5m73c1d3254a,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1
Washington,IBM,US,2014-08-21 14:03:00,ab2d70a37e42c78d,Business/Data Analyst,38.892857,-77.03297,DC,http://www.indeed.com/viewjob?jk=ab2d70a37e42c78d&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9JJuNxUwSX-dwk-w0wHXusNOEyi7Ig2BiUiTPzAZ8bhd7u7ogirHcm_QTCvt4Vb73w&indpubnum=4889224015872296&atk=190a525ip1d4h5jq,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
Cambridge,Aurora Flight Sciences,US,2014-08-21 14:01:00,868b6d7c366c97bc,Simulation Engineer and Flight Operations Data Analyst,42.373627,-71.10439,MA,http://www.indeed.com/viewjob?jk=868b6d7c366c97bc&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9LulBvtWb3NvLPZ9bcwG7w0LKuJy9BzgjjY5yEKN_5Fi05z9lV3dHGAHdatI1XZpNY&indpubnum=4889224015872296&atk=190a592g51d615a5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
New York,Federated Media,US,2014-08-21 14:01:00,ba6df7fbfda61a1e,Marketing Data Analyst,40.75,-73.99451,NY,http://www.indeed.com/viewjob?jk=ba6df7fbfda61a1e&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9KUPDXN_D2AI1pADZ5diohv_MQgRfwuc1MYwhqfMjIoKG8aNGOcT_y2Q5lXCz6jV5s&indpubnum=4889224015872296&atk=190a5f8jq1d3h3fu,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Seattle,Boeing,US,2014-08-21 13:59:49,e705f1b236fdb0be,Business Process Anlst 2\3,47.604397,-122.32967,WA,http://www.indeed.com/viewjob?jk=e705f1b236fdb0be&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9L3eGb1R6djEvbLTasqTfyz4Z0r1R5zmkNbj4VOJWHLHCbDL7FpnI3YjYB-q9YBZvg&indpubnum=4889224015872296&atk=190a5opi11d4i03b,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
