city,company,country,date,jobkey,jobtitle,latitude,longitude,state,url,excel,sql,mysql,python,java,c++,sas,matlab,php,perl,hadoop,hive,spss,linux_unix,bachelor,master,phd
San Antonio,Kforce,US,2014-08-21 11:43:18,a0a568c0563ab2a9,Big Data Architect,29.467033,-98.52747,TX,http://www.indeed.com/viewjob?jk=a0a568c0563ab2a9&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgIVWpNtQqlA3sMM5Cw7hlLNJSvgofsCVCDMRmg9G6gO6aTLkxOVQhh3hUPzw0I035Q1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190avf9lr1d315tq,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Lehi,AtTask,US,2014-08-21 10:39:26,2ba799be41766590,Big Data Architect/Engineer,40.39011,-111.84615,UT,http://www.indeed.com/viewjob?jk=2ba799be41766590&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgLzEjNq0mC9aAMpkOiIRVCEIfxZYxOVPk4rZuRH4aZUkhdD8yaoUc5aVGMgQjHhr8w&indpubnum=4889224015872296&atk=190avfrgp1d6h4s2,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0
Overland Park,BalancePoint,US,2014-08-21 10:12:32,b5c6314a8a199916,Enterprise Data Architect,38.98077,-94.67033,KS,http://www.indeed.com/viewjob?jk=b5c6314a8a199916&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgJRE4vvHXKN7wQupody3BMlIfxZYxOVPk4rZuRH4aZUksBT5ALxkve5drSlbrEP12A&indpubnum=4889224015872296&atk=190auunkc1d412kk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lake Mary,Universal American,US,2014-08-21 10:07:18,83467fcf42beda18,Data Modeler,28.758242,-81.34066,FL,http://www.indeed.com/viewjob?jk=83467fcf42beda18&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgJ25d0N9ixpyZ9qDqvIbuUH5-g8yZxV-YnqA_ADvRvwGeTwaFmVrXZIovfqAz9pscU&indpubnum=4889224015872296&atk=190aur1e71d315ka,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Lake Mary,Universal American,US,2014-08-21 10:07:18,bbff14f001ee595f,Data Architect Warehouse Lead,28.758242,-81.34066,FL,http://www.indeed.com/viewjob?jk=bbff14f001ee595f&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgJ25d0N9ixpyZ9qDqvIbuUH5-g8yZxV-YnqA_ADvRvwGV6Sw5iTD2fMBhJb6rpyahk&indpubnum=4889224015872296&atk=190aur1j21d3h7ah,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Houston,Universal American,US,2014-08-21 10:07:18,b3560425b6be0bae,Data Modeler,29.832418,-95.47253,TX,http://www.indeed.com/viewjob?jk=b3560425b6be0bae&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgIVWpNtQqlA3sMM5Cw7hlLNJSvgofsCVCDMRmg9G6gO6aTLkxOVQhh3hUPzw0I035Q1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190avf9lr1d315tq,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Houston,Universal American,US,2014-08-21 10:07:18,71ef64b5e5892315,Data Architect Warehouse Lead,29.711538,-95.47802,TX,http://www.indeed.com/viewjob?jk=71ef64b5e5892315&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgIVWpNtQqlA3sMM5Cw7hlLNJSvgofsCVCDMRmg9G6gO6XXvMgHh7kcFDVn5D5jF7_c1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190avfa551d6i32g,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Brookfield,Universal American,US,2014-08-21 10:07:18,c55adae0ac44ca33,Data Modeler,43.063187,-88.10439,WI,http://www.indeed.com/viewjob?jk=c55adae0ac44ca33&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgIE77twd7qIUEyRsqZApjqgCRbvhcrfsQbmqKuL6LlgB81NFUDxO5CVY5zzLYFKK5s&indpubnum=4889224015872296&atk=190avik471d413jc,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Brookfield,Universal American,US,2014-08-21 10:07:18,7fe8ba8d5473bc37,Data Architect Warehouse Lead,43.063187,-88.10439,WI,http://www.indeed.com/viewjob?jk=7fe8ba8d5473bc37&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgIE77twd7qIUEyRsqZApjqgCRbvhcrfsQbmqKuL6LlgB81NFUDxO5CVY5zzLYFKK5s&indpubnum=4889224015872296&atk=190avik471d413jc,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Boston,CyberCoders,US,2014-08-21 10:02:00,069d93b564d045f3,Data Architect,42.357143,-71.05495,MA,http://www.indeed.com/viewjob?jk=069d93b564d045f3&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgKKPWl3SWs6r6NaE1Rl8TV_I6rUy6f7PbebCs7wdMgE7CTH2glTErBeNd1QUooGV5I&indpubnum=4889224015872296&atk=190av1h2s1d615hc,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
Herndon,ManTech International Corporation,US,2014-08-21 09:55:00,fa1224c5f24df566,Configuration Manager,38.967033,-77.38461,VA,http://www.indeed.com/viewjob?jk=fa1224c5f24df566&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgJnaH6XR-qtdnYDZsjXhfV0Pte-j3EM7MZonvxZ98zBT0vgnQIvm1YOWW8BObZjUTw1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190auq87h1d5i3dv,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0
Indianapolis,KSM Consulting,US,2014-08-21 08:31:00,b06e95978c4b143f,Data Architect,39.903847,-86.12637,IN,http://www.indeed.com/viewjob?jk=b06e95978c4b143f&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgLk6maBKf4adK8e7gGn1FOoYHVUZPMg11P_wHp6QJH9t7ccPJ0P8Wx48oOvVEZ9YVo&indpubnum=4889224015872296&atk=190autd7m1d622pr,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Johnston,DuPont,US,2014-08-21 08:29:00,cf32e21cd793196d,Data Analyst,41.67033,-93.69231,IA,http://www.indeed.com/viewjob?jk=cf32e21cd793196d&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgIiswE-WvNShkjA9tS7JwoVB9_ovqa9MrugWsYKG7eQtr7nl63cdhN17ijTh5VRb0I&indpubnum=4889224015872296&atk=190autroi1d6i219,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Indianapolis,UnitedHealth Group,US,2014-08-21 08:27:00,c34a22c009c626c4,Senior Informatica Developer / Data Architect - IN,39.766483,-86.15385,IN,http://www.indeed.com/viewjob?jk=c34a22c009c626c4&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgLk6maBKf4adK8e7gGn1FOoYHVUZPMg11P_wHp6QJH9t7ccPJ0P8Wx48oOvVEZ9YVo&indpubnum=4889224015872296&atk=190autd7m1d622pr,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
San Ramon,GE Healthcare,US,2014-08-21 06:54:03,69bb52fd2829c7d5,Director of Architecture,37.75,-121.95055,CA,http://www.indeed.com/viewjob?jk=69bb52fd2829c7d5&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgIqoguffVOTDaP8tAyp2K6vJBEmpDp0QoXfALFHMNzCOixYZTlesOkdcw5Jorz-jJk1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190auos9a1d423qu,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
San Ramon,GE Corporate,US,2014-08-21 06:54:03,a03b8b3703bc0a67,Data Architect- Big Data,37.75,-121.95055,CA,http://www.indeed.com/viewjob?jk=a03b8b3703bc0a67&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgIqoguffVOTDaP8tAyp2K6vJBEmpDp0QoXfALFHMNzCOixYZTlesOkdcw5Jorz-jJk1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190auos9a1d423qu,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0
San Ramon,GE Corporate,US,2014-08-21 06:49:33,c1f25a488f7a1095,Lead Data Engineer,37.75,-121.95055,CA,http://www.indeed.com/viewjob?jk=c1f25a488f7a1095&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgIqoguffVOTDaP8tAyp2K6vJBEmpDp0QoXfALFHMNzCOixYZTlesOkdcw5Jorz-jJk1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190auosen1d424kh,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0
Norwalk,GE Capital,US,2014-08-21 06:48:04,8477d5ab121a302d,Senior Enterprise Data Architect Manager,41.131866,-73.4011,CT,http://www.indeed.com/viewjob?jk=8477d5ab121a302d&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgKkajlBcrs1bnBcg7PzrrAG7PIkoQHPjcmwlafYig2n9PeeM95w73ce_uLDvxG0pEM&indpubnum=4889224015872296&atk=190auprfn1d520fu,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
Charter Township of Van Buren,GE Capital,US,2014-08-21 06:46:04,11a496aad446f27f,Data Architect,42.173077,-83.48901,MI,http://www.indeed.com/viewjob?jk=11a496aad446f27f&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgJAMlYA2Qy_ip1iTlBXIPLWlXF5N1g8E037WihP9_waZ5oV--nVGQnSq_U-Ztm2cx4&indpubnum=4889224015872296&atk=190av206s1d61515,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
San Ramon,GE Global Growth Organization,US,2014-08-21 06:41:38,9b9c72e959c6fdc5,Chief Data Architect,37.75,-121.95055,CA,http://www.indeed.com/viewjob?jk=9b9c72e959c6fdc5&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgIqoguffVOTDaP8tAyp2K6vJBEmpDp0QoXfALFHMNzCOixYZTlesOkdcw5Jorz-jJk1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190auos9a1d423qu,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
Fairfield,GE Corporate,US,2014-08-21 06:38:21,9d648bc618d6044b,Senior Data Architect - Business Intelligence,41.217033,-73.25275,CT,http://www.indeed.com/viewjob?jk=9d648bc618d6044b&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgKkajlBcrs1bnBcg7PzrrAG7PIkoQHPjcmwlafYig2n9PeeM95w73ce_uLDvxG0pEM&indpubnum=4889224015872296&atk=190auprfn1d520fu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Danbury,GE Capital,US,2014-08-21 06:34:57,1d1074792f1c880b,MS SQL Server DBA,41.387363,-73.45055,CT,http://www.indeed.com/viewjob?jk=1d1074792f1c880b&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgKkajlBcrs1bnBcg7PzrrAG7PIkoQHPjcmwlafYig2n9PeeM95w73ce_uLDvxG0pEM&indpubnum=4889224015872296&atk=190auprfn1d520fu,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
Texas City,Jserver,US,2014-08-21 06:30:19,fa0667dc0567d21c,Data Architect,29.381868,-94.9011,TX,http://www.indeed.com/viewjob?jk=fa0667dc0567d21c&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgIVWpNtQqlA3sMM5Cw7hlLNJSvgofsCVCDMRmg9G6gO6aTLkxOVQhh3hUPzw0I035Q1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190avf9tj1d5h32h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chicago,Fahrenheit IT Staffing & Consulting,US,2014-08-21 06:28:06,75b6877f0a839604,Data Architect,41.8489,-87.64835,IL,http://www.indeed.com/viewjob?jk=75b6877f0a839604&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgJwM65vh4FXjUU8eRYlOTxPT_d39VondbnUqveOKM6or1W-SH4nS44B47ivwyeDP5w&indpubnum=4889224015872296&atk=190ausnal1d32608,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Mountain View,Ooyala,US,2014-08-21 06:02:36,776153bd8343509c,Architect - Big Data,37.384617,-122.08242,CA,http://www.indeed.com/viewjob?jk=776153bd8343509c&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgIqoguffVOTDaP8tAyp2K6vJBEmpDp0QoXfALFHMNzCOixYZTlesOkdcw5Jorz-jJk1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190auos9a1d423qu,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
Los Angeles,MarketShare,US,2014-08-21 06:01:54,bf7ef8362d9f3846,Sr. ETL Designer,34.052197,-118.24176,CA,http://www.indeed.com/viewjob?jk=bf7ef8362d9f3846&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgIqoguffVOTDaP8tAyp2K6vJBEmpDp0QoXfALFHMNzCOixYZTlesOkdcw5Jorz-jJk1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190auosk51d5157g,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Los Angeles,MarketShare,US,2014-08-21 06:01:53,c49ffd76d44cc094,Sr. Data Architect,34.052197,-118.24176,CA,http://www.indeed.com/viewjob?jk=c49ffd76d44cc094&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgIqoguffVOTDaP8tAyp2K6vJBEmpDp0QoXfALFHMNzCOixYZTlesOkdcw5Jorz-jJk1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190auosk51d5157g,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
San Ramon,addastaff,US,2014-08-21 05:22:16,de2948aee706ab49,Data Architect,37.777473,-121.97802,CA,http://www.indeed.com/viewjob?jk=de2948aee706ab49&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgIqoguffVOTDaP8tAyp2K6vJBEmpDp0QoXfALFHMNzCOig04TDk0YPx8sNJRFt7DPw1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190auot901d520j8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cincinnati,"Rainmaker Resources, LLC",US,2014-08-21 05:16:58,82b0084e1ab29c35,BI ETL Developer,39.15934,-84.45605,OH,http://www.indeed.com/viewjob?jk=82b0084e1ab29c35&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgJmI13S77JjQ0lTYmWjhtYdhy8rEHxBcxlRU7QX0LaXkIx9jKBhN2t69V5usywJu-I&indpubnum=4889224015872296&atk=190avals61d712ga,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
Mountain View,Career Development Partners,US,2014-08-21 05:01:18,32574598b83a7cf6,Sr. Data Architect,37.384617,-122.08242,CA,http://www.indeed.com/viewjob?jk=32574598b83a7cf6&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgIqoguffVOTDaP8tAyp2K6vJBEmpDp0QoXfALFHMNzCOixYZTlesOkdcw5Jorz-jJk1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190auostv1d4h0ir,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0
Memphis,Cognizant,US,2014-08-21 04:22:56,ed11cee48bd3ee6f,Data Architect,35.14835,-90.04395,TN,http://www.indeed.com/viewjob?jk=ed11cee48bd3ee6f&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgKqDxG_WpkoMGaA19gqhYMJCRbvhcrfsQbmqKuL6LlgB0zvI4DIJ8478GlcAn1ATe8&indpubnum=4889224015872296&atk=190avemhl1d624jq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,Sears Home Services,US,2014-08-21 03:50:29,ecd83d07796a02f7,"Architect, Enterprise Architecture",,,IL,http://www.indeed.com/viewjob?jk=ecd83d07796a02f7&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgJwM65vh4FXjUU8eRYlOTxPT_d39VondbnUqveOKM6or_Ta0FkIvv39RjZ89UezAr0&indpubnum=4889224015872296&atk=190ausmvc1d722ek,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0
,Sears Home Services,US,2014-08-21 03:50:24,9ef88c42223f980d,"Architect, Solution Design",,,IL,http://www.indeed.com/viewjob?jk=9ef88c42223f980d&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgJwM65vh4FXjUU8eRYlOTxPT_d39VondbnUqveOKM6or_Ta0FkIvv39RjZ89UezAr0&indpubnum=4889224015872296&atk=190ausmvc1d722ek,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0
,Sears Home Services,US,2014-08-21 03:50:24,4ca4b46b21bf771c,"Sr. Architect, Solution Design",,,IL,http://www.indeed.com/viewjob?jk=4ca4b46b21bf771c&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgJwM65vh4FXjUU8eRYlOTxPT_d39VondbnUqveOKM6or_Ta0FkIvv39RjZ89UezAr0&indpubnum=4889224015872296&atk=190ausmvc1d722ek,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0
Atlanta,Valleysoft Inc,US,2014-08-21 03:13:19,8095ad2240ede9fc,Data Architect,33.747253,-84.38461,GA,http://www.indeed.com/viewjob?jk=8095ad2240ede9fc&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgKgVkFpry7tXdoTu17ImTmE2txWH6d2zTO9H8gtkJPxVelExr89NKiFAW4thOBkh64&indpubnum=4889224015872296&atk=190aurfrg1d6h5hl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phoenix,American Express,US,2014-08-21 02:52:54,be0690dca5e45cbe,Database Analyst,33.447803,-112.07143,AZ,http://www.indeed.com/viewjob?jk=be0690dca5e45cbe&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgJaPOV29hZcvaFRLyxPVeQH61qER8Mv91hvcUgqEuKEPo2rNnVtpS3nJrzPG2NeSi8&indpubnum=4889224015872296&atk=190auo7e01d2i73t,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Boston,Benware Consulting,US,2014-08-21 02:06:32,3a74cfb408e6458f,Business Analyst / Data Architect,42.357143,-71.05495,MA,http://www.indeed.com/viewjob?jk=3a74cfb408e6458f&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgKKPWl3SWs6r6NaE1Rl8TV_I6rUy6f7PbebCs7wdMgE7CTH2glTErBeNd1QUooGV5I&indpubnum=4889224015872296&atk=190av1gt61d610gg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbus,Cummins,US,2014-08-21 00:13:16,e11751fdcae2a6ad,Data Architect,39.20055,-85.91758,IN,http://www.indeed.com/viewjob?jk=e11751fdcae2a6ad&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgLk6maBKf4adK8e7gGn1FOoYHVUZPMg11P_wHp6QJH9t7ccPJ0P8Wx48oOvVEZ9YVo&indpubnum=4889224015872296&atk=190autd7m1d622pr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Maryville,J R D Systems Inc,US,2014-08-20 23:40:31,46f9c77842c5c602,SQL Database Developer,35.747253,-83.96703,TN,http://www.indeed.com/viewjob?jk=46f9c77842c5c602&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgKqDxG_WpkoMGaA19gqhYMJCRbvhcrfsQbmqKuL6LlgB0zvI4DIJ8478GlcAn1ATe8&indpubnum=4889224015872296&atk=190avemhl1d624jq,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
Burlington,"Harvard Partners, LLP",US,2014-08-20 23:40:26,4828d2749ac1f33f,Principal Data Architect,42.505493,-71.1978,MA,http://www.indeed.com/viewjob?jk=4828d2749ac1f33f&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgKKPWl3SWs6r6NaE1Rl8TV_I6rUy6f7PbebCs7wdMgE7CTH2glTErBeNd1QUooGV5I&indpubnum=4889224015872296&atk=190av1gt61d610gg,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0
Boston,Alpha FMC,US,2014-08-20 23:40:23,06e98248f7cecc25,"Information/Data Architect, Business Analyst",42.357143,-71.06593,MA,http://www.indeed.com/viewjob?jk=06e98248f7cecc25&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgKKPWl3SWs6r6NaE1Rl8TV_I6rUy6f7PbebCs7wdMgE7CTH2glTErBeNd1QUooGV5I&indpubnum=4889224015872296&atk=190av1gt61d610gg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plano,SAZ Labs Inc.,US,2014-08-20 23:40:21,104f7da7b68a3d4e,Data Architect/Modeler,33.074177,-96.8022,TX,http://www.indeed.com/viewjob?jk=104f7da7b68a3d4e&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgIVWpNtQqlA3sMM5Cw7hlLNJSvgofsCVCDMRmg9G6gO6aTLkxOVQhh3hUPzw0I035Q1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190avf9tj1d5h32h,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
Washington,Amtrak,US,2014-08-20 23:40:00,83bb975bed7548ea,Integration Tech Architect - 90108128 - Washington,38.903847,-76.98901,DC,http://www.indeed.com/viewjob?jk=83bb975bed7548ea&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgJnaH6XR-qtdnYDZsjXhfV0Pte-j3EM7MZonvxZ98zBT4ZuY_nQT45Yk2-_ieNQTqY1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190auq7q81d7157c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
New York,Globant,US,2014-08-20 23:40:00,7d8f63609e7964d5,Big Data Architect,40.758244,-73.98901,NY,http://www.indeed.com/viewjob?jk=7d8f63609e7964d5&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgINIXMm_D4EVEhe_boMh9Ldj2HOHjYJrw2nRAYMhkqVUcKSadTR57Efi7qXfh8OS_81Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190av90c91d6h3s7,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
Bellevue,Pivotal Solutions Inc,US,2014-08-20 23:02:52,b9e60ceb8d2d3e9e,Senior IT Architect (Data and BI),47.615383,-122.1978,WA,http://www.indeed.com/viewjob?jk=b9e60ceb8d2d3e9e&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgLZGCtWE-C2xSdFF86Gon1K7PIkoQHPjcmwlafYig2n9PBVEG_BFR0Lb71si0qqCVs&indpubnum=4889224015872296&atk=190avhi011d2h32l,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Dallas,Federal Reserve Bank of Dallas,US,2014-08-20 22:04:20,b6f3690ac3ec6981,Business Intelligence Developer,32.782967,-96.8022,TX,http://www.indeed.com/viewjob?jk=b6f3690ac3ec6981&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgIVWpNtQqlA3sMM5Cw7hlLNJSvgofsCVCDMRmg9G6gO6aTLkxOVQhh3hUPzw0I035Q1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190avf9ec1d2i5vt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Austin,GSD&M,US,2014-08-20 21:53:29,2390e9489cff4aae,Big Data Analyst,30.266483,-97.74176,TX,http://www.indeed.com/viewjob?jk=2390e9489cff4aae&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgIVWpNtQqlA3sMM5Cw7hlLNJSvgofsCVCDMRmg9G6gO6aTLkxOVQhh3hUPzw0I035Q1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190avf9ec1d2i5vt,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Merrimack,ReSource Technology Partners,US,2014-08-20 21:02:50,1446310adbf28f19,Database Architect,42.862637,-71.51649,NH,http://www.indeed.com/viewjob?jk=1446310adbf28f19&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgLxpZpu538ylzDxjJ0F8zXS9ZfCpePOWOprIYSlU_HnYT0zuHaiPJURFN5lpbAHULc&indpubnum=4889224015872296&atk=190av6oha1d5i0tg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Chicago,Matrix Resources,US,2014-08-20 20:58:02,fa300541caacec84,Data Architect,41.8489,-87.64835,IL,http://www.indeed.com/viewjob?jk=fa300541caacec84&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgJwM65vh4FXjUU8eRYlOTxPT_d39VondbnUqveOKM6or1W-SH4nS44B47ivwyeDP5w&indpubnum=4889224015872296&atk=190ausnal1d32608,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Denver,"Datasource Consulting, LLC",US,2014-08-20 20:48:27,27cc4a5b9f9b4612,Senior Data Architect,39.73901,-104.98351,CO,http://www.indeed.com/viewjob?jk=27cc4a5b9f9b4612&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgIybIAQFHBVpJhDZKTm1YyrIu0gCIM1GC6-cqBb5ZiNAnsdcsD-A9gR4Aj_N_aY8fE&indpubnum=4889224015872296&atk=190aup88l1d417jo,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Denver,"Datasource Consulting, LLC",US,2014-08-20 20:41:45,63583307deaa04a8,Senior Informatica Consultant,39.73901,-104.98351,CO,http://www.indeed.com/viewjob?jk=63583307deaa04a8&qd=MxQEkSlos1GEjU62O1KFoaXSpHnWjzy9VNCx4OPoJgIybIAQFHBVpJhDZKTm1YyrIu0gCIM1GC6-cqBb5ZiNAnsdcsD-A9gR4Aj_N_aY8fE&indpubnum=4889224015872296&atk=190aup88l1d417jo,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
